"","match_id","league","n_games"
"31478",20406520,NA,61573
"31479",20406522,NA,61573
"31480",20406525,NA,61573
"31481",20406527,NA,61573
"31482",20406529,NA,61573
"31483",20406531,NA,61573
"31484",20406536,NA,61573
"31485",20406538,NA,61573
"31486",20406540,NA,61573
"31487",20406543,NA,61573
"31488",20406546,NA,61573
"31489",20406548,NA,61573
"31490",20406551,NA,61573
"31491",20406553,NA,61573
"31492",20406555,NA,61573
"31493",20406560,NA,61573
"31494",20406566,NA,61573
"31495",20406571,NA,61573
"31496",20406572,NA,61573
"31497",20406576,NA,61573
"31498",20406577,NA,61573
"31499",20406579,NA,61573
"31500",20406580,NA,61573
"31501",20406581,NA,61573
"31502",20406583,NA,61573
"31503",20406584,NA,61573
"31504",20406586,NA,61573
"31505",20406587,NA,61573
"31506",20406590,NA,61573
"31507",20406594,NA,61573
"31508",20406597,NA,61573
"31509",20406599,NA,61573
"31510",20406600,NA,61573
"31511",20406603,NA,61573
"31512",20406606,NA,61573
"31513",20406608,NA,61573
"31514",20406610,NA,61573
"31515",20406613,NA,61573
"31516",20406616,NA,61573
"31517",20406618,NA,61573
"31518",20406620,NA,61573
"31519",20406623,NA,61573
"31520",20406625,NA,61573
"31521",20406627,NA,61573
"31522",20406629,NA,61573
"31523",20406632,NA,61573
"31524",20406638,NA,61573
"31525",20406640,NA,61573
"31526",20406642,NA,61573
"31527",20406644,NA,61573
"31528",20406646,NA,61573
"31529",20406648,NA,61573
"31530",20406655,NA,61573
"31531",20406656,NA,61573
"31532",20406657,NA,61573
"31533",20406660,NA,61573
"31534",20406663,NA,61573
"31535",20406666,NA,61573
"31536",20406667,NA,61573
"31537",20406669,NA,61573
"31538",20406671,NA,61573
"31539",20406674,NA,61573
"31540",20406676,NA,61573
"31541",20406678,NA,61573
"31542",20406680,NA,61573
"31543",20406682,NA,61573
"31544",20406684,NA,61573
"31545",20406686,NA,61573
"31546",20406689,NA,61573
"31547",20406691,NA,61573
"31548",20406693,NA,61573
"31549",20406695,NA,61573
"31550",20406697,NA,61573
"31551",20406699,NA,61573
"31552",20406701,NA,61573
"31553",20406703,NA,61573
"31554",20406705,NA,61573
"31555",20406707,NA,61573
"31556",20406710,NA,61573
"31557",20406712,NA,61573
"31558",20406715,NA,61573
"31559",20406718,NA,61573
"31560",20406721,NA,61573
"31561",20406723,NA,61573
"31562",20406725,NA,61573
"31563",20406728,NA,61573
"31564",20406731,NA,61573
"31565",20406734,NA,61573
"31566",20406737,NA,61573
"31567",20406739,NA,61573
"31568",20406741,NA,61573
"31569",20406743,NA,61573
"31570",20406745,NA,61573
"31571",20406748,NA,61573
"31572",20406750,NA,61573
"31573",20406753,NA,61573
"31574",20406755,NA,61573
"31575",20406757,NA,61573
"31576",20406759,NA,61573
"31577",20406761,NA,61573
"31578",20406767,NA,61573
"31579",20406770,NA,61573
"31580",20406775,NA,61573
"31581",20406777,NA,61573
"31582",20406780,NA,61573
"31583",20406784,NA,61573
"31584",20406786,NA,61573
"31585",20406788,NA,61573
"31586",20406790,NA,61573
"31587",20406792,NA,61573
"31588",20406793,NA,61573
"31589",20406794,NA,61573
"31590",20406795,NA,61573
"31591",20406796,NA,61573
"31592",20406797,NA,61573
"31593",20406798,NA,61573
"31594",20406799,NA,61573
"31595",20406801,NA,61573
"31596",20406802,NA,61573
"31597",20406803,NA,61573
"31598",20406804,NA,61573
"31599",20406805,NA,61573
"31600",20406806,NA,61573
"31601",20406807,NA,61573
"31602",20406808,NA,61573
"31603",20406809,NA,61573
"31604",20413480,NA,61573
"31605",20423834,NA,61573
"31606",20424116,NA,61573
"31607",20424184,NA,61573
"31608",20484184,NA,61573
"31609",20484186,NA,61573
"31610",20513311,NA,61573
"31611",20513409,NA,61573
"31612",20699533,NA,61573
"31613",20699534,NA,61573
"31614",20699535,NA,61573
"31615",20699537,NA,61573
"31616",20699538,NA,61573
"31617",20699539,NA,61573
"31618",20699541,NA,61573
"31619",20699542,NA,61573
"31620",20699543,NA,61573
"31621",20699545,NA,61573
"31622",20699546,NA,61573
"31623",20699547,NA,61573
"31624",20699549,NA,61573
"31625",20699551,NA,61573
"31626",20699552,NA,61573
"31627",20699553,NA,61573
"31628",2071443,NA,61573
"31629",2071444,NA,61573
"31630",2071446,NA,61573
"31631",2071476,NA,61573
"31632",20831814,NA,61573
"31633",20831815,NA,61573
"31634",20831818,NA,61573
"31635",20833755,NA,61573
"31636",20833756,NA,61573
"31637",20833757,NA,61573
"31638",2083612,NA,61573
"31639",2083683,NA,61573
"31640",2083689,NA,61573
"31641",2083692,NA,61573
"31642",2083744,NA,61573
"31643",2083746,NA,61573
"31644",2090487,NA,61573
"31645",2090488,NA,61573
"31646",2090489,NA,61573
"31647",2090534,NA,61573
"31648",2090535,NA,61573
"31649",2090536,NA,61573
"31650",2090538,NA,61573
"31651",2090543,NA,61573
"31652",2090546,NA,61573
"31653",2090547,NA,61573
"31654",2090577,NA,61573
"31655",2090638,NA,61573
"31656",2090641,NA,61573
"31657",2090650,NA,61573
"31658",2090698,NA,61573
"31659",2090700,NA,61573
"31660",2090701,NA,61573
"31661",2090710,NA,61573
"31662",2090719,NA,61573
"31663",2090722,NA,61573
"31664",2090733,NA,61573
"31665",2090739,NA,61573
"31666",2090764,NA,61573
"31667",2090772,NA,61573
"31668",2090784,NA,61573
"31669",2090797,NA,61573
"31670",2090800,NA,61573
"31671",2090804,NA,61573
"31672",2090807,NA,61573
"31673",2090812,NA,61573
"31674",2090815,NA,61573
"31675",2090820,NA,61573
"31676",2090826,NA,61573
"31677",2090869,NA,61573
"31678",2090881,NA,61573
"31679",2090904,NA,61573
"31680",2090962,NA,61573
"31681",2090965,NA,61573
"31682",2091000,NA,61573
"31683",2091037,NA,61573
"31684",2091083,NA,61573
"31685",2091094,NA,61573
"31686",20915331,NA,61573
"31687",20915332,NA,61573
"31688",20915333,NA,61573
"31689",20915334,NA,61573
"31690",20915335,NA,61573
"31691",20915344,NA,61573
"31692",20915345,NA,61573
"31693",20915346,NA,61573
"31694",20915347,NA,61573
"31695",20915348,NA,61573
"31696",20915349,NA,61573
"31697",20915350,NA,61573
"31698",20915351,NA,61573
"31699",20915352,NA,61573
"31700",20915353,NA,61573
"31701",20915354,NA,61573
"31702",20915355,NA,61573
"31703",20915357,NA,61573
"31704",20915358,NA,61573
"31705",20915359,NA,61573
"31706",20915360,NA,61573
"31707",20915361,NA,61573
"31708",20915362,NA,61573
"31709",20915363,NA,61573
"31710",20915364,NA,61573
"31711",20915365,NA,61573
"31712",20915366,NA,61573
"31713",20915367,NA,61573
"31714",20915368,NA,61573
"31715",20915369,NA,61573
"31716",20915370,NA,61573
"31717",20915371,NA,61573
"31718",20915372,NA,61573
"31719",20915373,NA,61573
"31720",20915374,NA,61573
"31721",20915375,NA,61573
"31722",20915376,NA,61573
"31723",20930962,NA,61573
"31724",20930976,NA,61573
"31725",20955506,NA,61573
"31726",20955510,NA,61573
"31727",20955536,NA,61573
"31728",20955540,NA,61573
"31729",20955544,NA,61573
"31730",20955548,NA,61573
"31731",20955549,NA,61573
"31732",20955551,NA,61573
"31733",20985118,NA,61573
"31734",2099635,NA,61573
"31735",2099672,NA,61573
"31736",2099673,NA,61573
"31737",2099674,NA,61573
"31738",2099676,NA,61573
"31739",2099681,NA,61573
"31740",2099682,NA,61573
"31741",2099684,NA,61573
"31742",2099686,NA,61573
"31743",2099714,NA,61573
"31744",2099854,NA,61573
"31745",2099855,NA,61573
"31746",2099860,NA,61573
"31747",2099861,NA,61573
"31748",2099863,NA,61573
"31749",2099864,NA,61573
"31750",2099866,NA,61573
"31751",2099870,NA,61573
"31752",2100050,NA,61573
"31753",21000738,NA,61573
"31754",21000744,NA,61573
"31755",21000753,NA,61573
"31756",2100150,NA,61573
"31757",2100153,NA,61573
"31758",2100155,NA,61573
"31759",21067284,NA,61573
"31760",21067285,NA,61573
"31761",21067286,NA,61573
"31762",21067287,NA,61573
"31763",21067288,NA,61573
"31764",21067289,NA,61573
"31765",21067290,NA,61573
"31766",21067291,NA,61573
"31767",21067292,NA,61573
"31768",21067293,NA,61573
"31769",21067294,NA,61573
"31770",21067295,NA,61573
"31771",21067296,NA,61573
"31772",21067297,NA,61573
"31773",21067298,NA,61573
"31774",21067299,NA,61573
"31775",21067302,NA,61573
"31776",21067304,NA,61573
"31777",21067305,NA,61573
"31778",21067307,NA,61573
"31779",21067308,NA,61573
"31780",21067309,NA,61573
"31781",21067318,NA,61573
"31782",21067323,NA,61573
"31783",21067324,NA,61573
"31784",21067325,NA,61573
"31785",21067326,NA,61573
"31786",21067328,NA,61573
"31787",21067329,NA,61573
"31788",21067330,NA,61573
"31789",21067331,NA,61573
"31790",21067332,NA,61573
"31791",21067334,NA,61573
"31792",21067335,NA,61573
"31793",21067336,NA,61573
"31794",21067337,NA,61573
"31795",21067338,NA,61573
"31796",21067339,NA,61573
"31797",21067340,NA,61573
"31798",21067341,NA,61573
"31799",21067342,NA,61573
"31800",21067343,NA,61573
"31801",21067344,NA,61573
"31802",21067346,NA,61573
"31803",21067347,NA,61573
"31804",21067348,NA,61573
"31805",21067349,NA,61573
"31806",21067350,NA,61573
"31807",21067354,NA,61573
"31808",21067356,NA,61573
"31809",21067358,NA,61573
"31810",21067360,NA,61573
"31811",21067362,NA,61573
"31812",21067366,NA,61573
"31813",21067369,NA,61573
"31814",21067372,NA,61573
"31815",21067374,NA,61573
"31816",21067377,NA,61573
"31817",21067380,NA,61573
"31818",21067382,NA,61573
"31819",21067385,NA,61573
"31820",21067391,NA,61573
"31821",21067396,NA,61573
"31822",21067400,NA,61573
"31823",21067404,NA,61573
"31824",21067406,NA,61573
"31825",21067407,NA,61573
"31826",2108244,NA,61573
"31827",2108246,NA,61573
"31828",21096341,NA,61573
"31829",21097488,NA,61573
"31830",21097493,NA,61573
"31831",21097499,NA,61573
"31832",21097511,NA,61573
"31833",21121865,NA,61573
"31834",21121930,NA,61573
"31835",21121947,NA,61573
"31836",21121962,NA,61573
"31837",2115322,NA,61573
"31838",2115360,NA,61573
"31839",21158349,NA,61573
"31840",2120480,NA,61573
"31841",2120481,NA,61573
"31842",2120524,NA,61573
"31843",2120525,NA,61573
"31844",2120526,NA,61573
"31845",2120527,NA,61573
"31846",2120530,NA,61573
"31847",2120531,NA,61573
"31848",2120544,NA,61573
"31849",2120568,NA,61573
"31850",2120573,NA,61573
"31851",2120599,NA,61573
"31852",21228840,NA,61573
"31853",21228842,NA,61573
"31854",21228844,NA,61573
"31855",21228846,NA,61573
"31856",21228848,NA,61573
"31857",21228850,NA,61573
"31858",21228852,NA,61573
"31859",21228855,NA,61573
"31860",21228857,NA,61573
"31861",21228859,NA,61573
"31862",21228861,NA,61573
"31863",21228864,NA,61573
"31864",21228867,NA,61573
"31865",21228869,NA,61573
"31866",21228871,NA,61573
"31867",21228875,NA,61573
"31868",21228877,NA,61573
"31869",21228879,NA,61573
"31870",21228881,NA,61573
"31871",21228882,NA,61573
"31872",21228884,NA,61573
"31873",21228886,NA,61573
"31874",21228889,NA,61573
"31875",21228892,NA,61573
"31876",21228893,NA,61573
"31877",21228894,NA,61573
"31878",21228895,NA,61573
"31879",21228896,NA,61573
"31880",21228897,NA,61573
"31881",21228898,NA,61573
"31882",21228899,NA,61573
"31883",21228900,NA,61573
"31884",21228901,NA,61573
"31885",21228902,NA,61573
"31886",21228903,NA,61573
"31887",21228904,NA,61573
"31888",21228905,NA,61573
"31889",21228907,NA,61573
"31890",21228908,NA,61573
"31891",21228909,NA,61573
"31892",21228910,NA,61573
"31893",21228911,NA,61573
"31894",21228912,NA,61573
"31895",21228913,NA,61573
"31896",21228914,NA,61573
"31897",21228916,NA,61573
"31898",21228917,NA,61573
"31899",21228918,NA,61573
"31900",21228919,NA,61573
"31901",21228920,NA,61573
"31902",21228922,NA,61573
"31903",21247028,NA,61573
"31904",21247033,NA,61573
"31905",21247035,NA,61573
"31906",21248323,NA,61573
"31907",21248327,NA,61573
"31908",21256927,NA,61573
"31909",21256936,NA,61573
"31910",21256937,NA,61573
"31911",21299883,NA,61573
"31912",21299926,NA,61573
"31913",2133160,NA,61573
"31914",21347111,NA,61573
"31915",21347168,NA,61573
"31916",2139314,NA,61573
"31917",2139345,NA,61573
"31918",2139346,NA,61573
"31919",2139395,NA,61573
"31920",2139477,NA,61573
"31921",2139591,NA,61573
"31922",2139592,NA,61573
"31923",2139660,NA,61573
"31924",2139665,NA,61573
"31925",2139797,NA,61573
"31926",2139799,NA,61573
"31927",2139839,NA,61573
"31928",2139872,NA,61573
"31929",2139960,NA,61573
"31930",2140015,NA,61573
"31931",21410751,NA,61573
"31932",21410752,NA,61573
"31933",21410753,NA,61573
"31934",21410754,NA,61573
"31935",21410755,NA,61573
"31936",21410756,NA,61573
"31937",21410757,NA,61573
"31938",21410758,NA,61573
"31939",21410759,NA,61573
"31940",21410760,NA,61573
"31941",21410761,NA,61573
"31942",21410762,NA,61573
"31943",21410772,NA,61573
"31944",21410775,NA,61573
"31945",21410776,NA,61573
"31946",21410778,NA,61573
"31947",21410780,NA,61573
"31948",21410782,NA,61573
"31949",21410784,NA,61573
"31950",21410788,NA,61573
"31951",21410811,NA,61573
"31952",21410813,NA,61573
"31953",21410815,NA,61573
"31954",21410818,NA,61573
"31955",21410821,NA,61573
"31956",21410827,NA,61573
"31957",21410829,NA,61573
"31958",21410831,NA,61573
"31959",21410833,NA,61573
"31960",21410835,NA,61573
"31961",21410837,NA,61573
"31962",21410842,NA,61573
"31963",21410844,NA,61573
"31964",21410847,NA,61573
"31965",21410849,NA,61573
"31966",21410852,NA,61573
"31967",21410855,NA,61573
"31968",21410857,NA,61573
"31969",21410858,NA,61573
"31970",21410859,NA,61573
"31971",21410861,NA,61573
"31972",21410863,NA,61573
"31973",21410865,NA,61573
"31974",21410868,NA,61573
"31975",21410869,NA,61573
"31976",21410870,NA,61573
"31977",21410871,NA,61573
"31978",21410873,NA,61573
"31979",21410874,NA,61573
"31980",21410875,NA,61573
"31981",21410876,NA,61573
"31982",21410877,NA,61573
"31983",21410878,NA,61573
"31984",21410879,NA,61573
"31985",21410880,NA,61573
"31986",21410882,NA,61573
"31987",21410883,NA,61573
"31988",21410884,NA,61573
"31989",21410885,NA,61573
"31990",21410886,NA,61573
"31991",21410887,NA,61573
"31992",2142033,NA,61573
"31993",21429611,NA,61573
"31994",21429630,NA,61573
"31995",21429637,NA,61573
"31996",21429643,NA,61573
"31997",21429644,NA,61573
"31998",21472374,NA,61573
"31999",21472395,NA,61573
"32000",2147569,NA,61573
"32001",2147574,NA,61573
"32002",2147575,NA,61573
"32003",2147638,NA,61573
"32004",2147639,NA,61573
"32005",2147649,NA,61573
"32006",2147662,NA,61573
"32007",2147693,NA,61573
"32008",2147709,NA,61573
"32009",2147775,NA,61573
"32010",2147787,NA,61573
"32011",2147795,NA,61573
"32012",2147828,NA,61573
"32013",2147845,NA,61573
"32014",2147847,NA,61573
"32015",2147865,NA,61573
"32016",2147869,NA,61573
"32017",2147908,NA,61573
"32018",2147912,NA,61573
"32019",2147917,NA,61573
"32020",2147967,NA,61573
"32021",2147996,NA,61573
"32022",2147998,NA,61573
"32023",2147999,NA,61573
"32024",2148004,NA,61573
"32025",2148055,NA,61573
"32026",2148056,NA,61573
"32027",2148074,NA,61573
"32028",2148155,NA,61573
"32029",2148185,NA,61573
"32030",2148227,NA,61573
"32031",2148244,NA,61573
"32032",2150022,NA,61573
"32033",21503666,NA,61573
"32034",2157388,NA,61573
"32035",2157406,NA,61573
"32036",2157418,NA,61573
"32037",2157450,NA,61573
"32038",2157451,NA,61573
"32039",2157452,NA,61573
"32040",2157453,NA,61573
"32041",2157454,NA,61573
"32042",2157455,NA,61573
"32043",2157456,NA,61573
"32044",2157457,NA,61573
"32045",2157458,NA,61573
"32046",2157459,NA,61573
"32047",2157460,NA,61573
"32048",2159511,NA,61573
"32049",2159513,NA,61573
"32050",2159514,NA,61573
"32051",2159515,NA,61573
"32052",2159516,NA,61573
"32053",2159517,NA,61573
"32054",2159518,NA,61573
"32055",2159519,NA,61573
"32056",2159520,NA,61573
"32057",2159521,NA,61573
"32058",2159522,NA,61573
"32059",2159523,NA,61573
"32060",2159524,NA,61573
"32061",2159525,NA,61573
"32062",2159527,NA,61573
"32063",2159528,NA,61573
"32064",2159529,NA,61573
"32065",2159530,NA,61573
"32066",2159532,NA,61573
"32067",2159533,NA,61573
"32068",2159534,NA,61573
"32069",2159535,NA,61573
"32070",2159536,NA,61573
"32071",2159540,NA,61573
"32072",2159541,NA,61573
"32073",2159542,NA,61573
"32074",2159543,NA,61573
"32075",2159544,NA,61573
"32076",2159545,NA,61573
"32077",2159546,NA,61573
"32078",2159547,NA,61573
"32079",2159548,NA,61573
"32080",2159549,NA,61573
"32081",2159550,NA,61573
"32082",2159551,NA,61573
"32083",2159552,NA,61573
"32084",2159553,NA,61573
"32085",2159554,NA,61573
"32086",2159555,NA,61573
"32087",2159556,NA,61573
"32088",2159557,NA,61573
"32089",2159558,NA,61573
"32090",2159559,NA,61573
"32091",2159560,NA,61573
"32092",2159561,NA,61573
"32093",2159562,NA,61573
"32094",2159563,NA,61573
"32095",2159564,NA,61573
"32096",2159566,NA,61573
"32097",2159568,NA,61573
"32098",2159569,NA,61573
"32099",2159570,NA,61573
"32100",2159571,NA,61573
"32101",2159572,NA,61573
"32102",2159574,NA,61573
"32103",2159575,NA,61573
"32104",2159576,NA,61573
"32105",2159577,NA,61573
"32106",2159578,NA,61573
"32107",2159579,NA,61573
"32108",2159580,NA,61573
"32109",2159582,NA,61573
"32110",2159583,NA,61573
"32111",2159584,NA,61573
"32112",2159585,NA,61573
"32113",2159586,NA,61573
"32114",2159587,NA,61573
"32115",2159588,NA,61573
"32116",2159589,NA,61573
"32117",2159590,NA,61573
"32118",2159591,NA,61573
"32119",2159592,NA,61573
"32120",2159593,NA,61573
"32121",2159595,NA,61573
"32122",2159596,NA,61573
"32123",2159597,NA,61573
"32124",2159598,NA,61573
"32125",2159599,NA,61573
"32126",2159600,NA,61573
"32127",2159601,NA,61573
"32128",2159602,NA,61573
"32129",2159603,NA,61573
"32130",2159604,NA,61573
"32131",2159605,NA,61573
"32132",2159606,NA,61573
"32133",2159609,NA,61573
"32134",2159610,NA,61573
"32135",2159613,NA,61573
"32136",2159614,NA,61573
"32137",2159615,NA,61573
"32138",2159616,NA,61573
"32139",2159617,NA,61573
"32140",2159619,NA,61573
"32141",2159620,NA,61573
"32142",2159621,NA,61573
"32143",2159622,NA,61573
"32144",2159623,NA,61573
"32145",2159624,NA,61573
"32146",2159625,NA,61573
"32147",2159626,NA,61573
"32148",2159627,NA,61573
"32149",2159628,NA,61573
"32150",2159629,NA,61573
"32151",2159630,NA,61573
"32152",2159631,NA,61573
"32153",2159632,NA,61573
"32154",2159633,NA,61573
"32155",2159634,NA,61573
"32156",2159635,NA,61573
"32157",2159636,NA,61573
"32158",2159637,NA,61573
"32159",2159638,NA,61573
"32160",2159639,NA,61573
"32161",2159787,NA,61573
"32162",2159788,NA,61573
"32163",2159791,NA,61573
"32164",2159792,NA,61573
"32165",2159793,NA,61573
"32166",2159794,NA,61573
"32167",2159795,NA,61573
"32168",2159798,NA,61573
"32169",2159801,NA,61573
"32170",2159802,NA,61573
"32171",2159804,NA,61573
"32172",2159812,NA,61573
"32173",2159820,NA,61573
"32174",2159822,NA,61573
"32175",2159823,NA,61573
"32176",2159824,NA,61573
"32177",2159825,NA,61573
"32178",2159826,NA,61573
"32179",2159827,NA,61573
"32180",2159832,NA,61573
"32181",2159834,NA,61573
"32182",2159835,NA,61573
"32183",2159836,NA,61573
"32184",2159837,NA,61573
"32185",2159838,NA,61573
"32186",2159839,NA,61573
"32187",2159840,NA,61573
"32188",2159841,NA,61573
"32189",2159842,NA,61573
"32190",2159843,NA,61573
"32191",2159845,NA,61573
"32192",2159846,NA,61573
"32193",2159847,NA,61573
"32194",2159848,NA,61573
"32195",2159849,NA,61573
"32196",2159851,NA,61573
"32197",2159852,NA,61573
"32198",2159853,NA,61573
"32199",2159854,NA,61573
"32200",21601721,NA,61573
"32201",2160745,NA,61573
"32202",21622774,NA,61573
"32203",21622775,NA,61573
"32204",21622778,NA,61573
"32205",21622779,NA,61573
"32206",21622781,NA,61573
"32207",21622782,NA,61573
"32208",21622784,NA,61573
"32209",21622786,NA,61573
"32210",21622788,NA,61573
"32211",21622789,NA,61573
"32212",21622791,NA,61573
"32213",21622793,NA,61573
"32214",21622795,NA,61573
"32215",21622797,NA,61573
"32216",21622800,NA,61573
"32217",21622804,NA,61573
"32218",21622809,NA,61573
"32219",21622811,NA,61573
"32220",21622813,NA,61573
"32221",21622815,NA,61573
"32222",21622817,NA,61573
"32223",21622821,NA,61573
